Frequency (MHz),trace_0,trace_1,trace_2,trace_3,trace_4,trace_5,trace_6,trace_7,trace_8,trace_9,SK_cal,combined_clean
306.3200175556043,-172.35203552246094,-172.26473999023438,-172.60220336914062,-172.4043426513672,-172.33815002441406,-172.5307159423828,-172.2968292236328,-172.435791015625,-172.26356506347656,-172.20460510253906,1.0350920133570884,1.0
306.3700176944936,-172.3968505859375,-172.3596954345703,-172.29367065429688,-172.47512817382812,-172.24375915527344,-172.42605590820312,-172.45521545410156,-172.5513916015625,-172.38247680664062,-172.23147583007812,1.0605649208335648,1.0
306.4200178333829,-172.2482452392578,-172.5293426513672,-172.56948852539062,-172.54087829589844,-172.2923583984375,-172.61663818359375,-172.3447723388672,-172.38558959960938,-172.40208435058594,-172.37767028808594,0.9542876412861907,1.0
306.4733513148648,-172.40113830566406,-172.33985900878906,-172.29840087890625,-172.4183807373047,-172.3237762451172,-172.31370544433594,-172.29556274414062,-172.29295349121094,-172.34681701660156,-172.27438354492188,1.0259218151531264,1.0
306.52335145375406,-172.14938354492188,-172.50933837890625,-172.3442840576172,-172.52052307128906,-172.2910614013672,-172.4438018798828,-172.2822723388672,-172.46923828125,-172.40650939941406,-172.30526733398438,0.9774608397322815,1.0
306.5733515926433,-172.4004669189453,-172.19386291503906,-172.37957763671875,-172.37796020507812,-172.27796936035156,-172.38784790039062,-172.31390380859375,-172.34555053710938,-172.36912536621094,-172.30093383789062,0.9951474965006759,1.0
306.6266850741252,-172.28175354003906,-172.3637237548828,-172.431396484375,-172.26739501953125,-172.37957763671875,-172.33348083496094,-172.39944458007812,-172.4143829345703,-172.2692413330078,-172.44088745117188,1.030261334300225,1.0
306.6766852130145,-172.18157958984375,-172.3352508544922,-172.36753845214844,-172.4427032470703,-172.45620727539062,-172.27134704589844,-172.29293823242188,-172.30624389648438,-172.31607055664062,-172.2852325439453,0.947918942891946,1.0
306.7300186944964,-172.42381286621094,-172.36236572265625,-172.3179931640625,-172.33905029296875,-172.2905731201172,-172.43846130371094,-172.30250549316406,-172.2584686279297,-172.33851623535156,-172.09463500976562,1.0147047100885838,1.0
306.78001883338567,-172.28662109375,-172.29164123535156,-172.54669189453125,-172.3618621826172,-172.19583129882812,-172.44906616210938,-172.4869384765625,-172.2501678466797,-172.42218017578125,-172.34689331054688,0.9882180592539649,1.0
306.8300189722749,-172.25729370117188,-172.4456024169922,-172.1874542236328,-172.29612731933594,-172.23350524902344,-172.3524169921875,-172.17987060546875,-172.4458465576172,-172.27899169921875,-172.25389099121094,1.0740547478254139,1.0
306.8833524537568,-172.2869110107422,-172.11392211914062,-172.20843505859375,-172.30068969726562,-172.35800170898438,-172.3268585205078,-172.2478790283203,-172.1370849609375,-172.2627716064453,-172.2684783935547,0.9822700310522584,1.0
306.9333525926461,-172.3234405517578,-172.32681274414062,-172.247802734375,-172.257568359375,-172.32359313964844,-172.18849182128906,-172.2697296142578,-172.31382751464844,-172.38668823242188,-172.41952514648438,1.0157194131383027,1.0
306.9833527315354,-172.40139770507812,-172.1525421142578,-172.29969787597656,-172.47048950195312,-172.1810760498047,-172.5445556640625,-172.22100830078125,-172.3759307861328,-172.44931030273438,-172.31961059570312,1.0569054297769032,1.0
307.0366862130173,-172.1536407470703,-172.3089141845703,-172.25564575195312,-172.44082641601562,-172.26162719726562,-172.4097137451172,-172.26339721679688,-172.2522430419922,-172.43801879882812,-172.28619384765625,1.0143744804175392,1.0
307.0866863519065,-172.38232421875,-172.2447509765625,-172.4608154296875,-172.45249938964844,-172.1613311767578,-172.46083068847656,-172.26409912109375,-172.28372192382812,-172.37879943847656,-172.29049682617188,1.0154178745081868,1.0
307.1366864907958,-171.9501953125,-171.9910430908203,-172.03628540039062,-172.08004760742188,-171.91696166992188,-172.15977478027344,-172.01498413085938,-171.98507690429688,-172.11001586914062,-172.08848571777344,0.9997603411062765,1.0
307.1900199722777,-172.41213989257812,-172.4223175048828,-172.2671356201172,-172.27601623535156,-172.39004516601562,-172.23715209960938,-172.2001190185547,-172.12635803222656,-172.09197998046875,-172.53335571289062,0.9807455865047211,1.0
307.240020111167,-172.2415313720703,-172.43698120117188,-172.28330993652344,-172.24794006347656,-172.12197875976562,-172.1885528564453,-172.22035217285156,-172.36842346191406,-172.30752563476562,-172.25344848632812,1.013467504691717,1.0
307.2900202500563,-172.28707885742188,-172.30447387695312,-172.3500213623047,-172.3041229248047,-172.14254760742188,-172.32601928710938,-172.29234313964844,-172.27664184570312,-172.23707580566406,-172.3236083984375,0.9765271527446376,1.0
307.3433537315381,-172.2576904296875,-172.31663513183594,-172.2298583984375,-172.286376953125,-172.31549072265625,-172.248291015625,-172.11863708496094,-172.2805938720703,-172.18386840820312,-172.35891723632812,0.9960421570437307,1.0
307.3933538704274,-172.4588165283203,-172.28826904296875,-172.3487091064453,-172.2248077392578,-172.3443145751953,-172.36019897460938,-172.40863037109375,-172.39773559570312,-172.37515258789062,-172.20626831054688,0.9749429707187153,1.0
307.4466873519093,-172.1163330078125,-172.28033447265625,-172.16932678222656,-172.42251586914062,-172.23614501953125,-172.2092742919922,-172.0977783203125,-172.37451171875,-172.244384765625,-172.2544403076172,1.0271055442837709,1.0
307.4966874907986,-172.1927032470703,-172.4163055419922,-172.0908966064453,-172.36935424804688,-172.30995178222656,-172.20790100097656,-172.37948608398438,-172.23025512695312,-172.23963928222656,-172.20401000976562,1.030356179253737,1.0
307.5466876296879,-172.15277099609375,-172.16436767578125,-172.15618896484375,-172.09263610839844,-172.55467224121094,-172.14389038085938,-172.4056396484375,-172.09092712402344,-172.28302001953125,-172.12063598632812,0.9876487521264803,1.0
307.6000211111698,-172.4345703125,-172.2650146484375,-172.21812438964844,-172.26321411132812,-172.21377563476562,-172.39500427246094,-172.28887939453125,-172.39401245117188,-172.4004669189453,-172.33880615234375,1.0131683150423503,1.0
307.650021250059,-172.31776428222656,-172.1676788330078,-172.48892211914062,-172.2351837158203,-172.31350708007812,-172.04335021972656,-172.17739868164062,-172.2890167236328,-172.34619140625,-172.12188720703125,1.038881464820213,1.0
307.7033547315409,-172.32809448242188,-172.2257537841797,-172.2568817138672,-172.3177032470703,-172.32058715820312,-172.24526977539062,-172.2547607421875,-172.2803497314453,-172.39199829101562,-172.3245086669922,0.9886655744772798,1.0
307.7533548704302,-172.0435333251953,-172.3944854736328,-172.284912109375,-172.37872314453125,-172.23095703125,-172.28292846679688,-172.28494262695312,-172.26931762695312,-172.36488342285156,-172.12669372558594,0.996201870029967,1.0
307.8033550093195,-172.1592254638672,-172.1702117919922,-172.31314086914062,-172.28457641601562,-172.18276977539062,-172.15684509277344,-172.2563934326172,-172.29615783691406,-172.2195281982422,-172.154052734375,1.0174908643709297,1.0
307.8566884908014,-172.17230224609375,-172.43743896484375,-172.3172149658203,-172.29788208007812,-172.2418212890625,-172.18185424804688,-172.09368896484375,-172.24156188964844,-172.2115936279297,-172.2991180419922,0.9700983433940076,1.0
307.9066886296906,-172.4329071044922,-172.1724090576172,-172.23297119140625,-172.15505981445312,-172.1537322998047,-172.1819610595703,-172.09292602539062,-172.2229766845703,-172.21986389160156,-172.27442932128906,0.9994054989845466,1.0
307.9600221111725,-172.0711212158203,-172.1538848876953,-172.2196502685547,-172.26376342773438,-172.23046875,-172.18115234375,-172.40733337402344,-172.37599182128906,-172.19125366210938,-172.30853271484375,1.0195331997243386,1.0
308.0100222500618,-171.8157501220703,-171.82469177246094,-171.6387176513672,-171.85386657714844,-171.7842254638672,-171.59727478027344,-171.59307861328125,-171.93121337890625,-171.81944274902344,-171.65011596679688,1.0533745112414894,1.0
308.0600223889511,-172.22410583496094,-172.189208984375,-172.1437530517578,-172.41812133789062,-172.14041137695312,-172.0998077392578,-172.08602905273438,-172.14891052246094,-172.10997009277344,-172.31033325195312,0.9991887576740976,1.0
308.113355870433,-172.22280883789062,-172.12509155273438,-172.30560302734375,-172.19577026367188,-172.1891632080078,-172.31524658203125,-172.15147399902344,-172.235595703125,-172.30447387695312,-172.2186737060547,0.979044408261316,1.0
308.16335600932223,-172.05445861816406,-172.17025756835938,-172.34765625,-172.2366485595703,-172.21356201171875,-172.5809783935547,-172.0336151123047,-172.18292236328125,-172.21640014648438,-172.4161376953125,1.010884551508734,1.0
308.21668949080413,-172.2030792236328,-172.1298370361328,-172.22442626953125,-172.2698974609375,-172.17816162109375,-172.14793395996094,-172.28424072265625,-172.1866912841797,-172.0736083984375,-172.12904357910156,1.021220653600991,1.0
308.2666896296934,-171.99684143066406,-172.19374084472656,-172.23439025878906,-172.03135681152344,-172.31968688964844,-172.1340789794922,-172.1987762451172,-172.279052734375,-172.30133056640625,-172.1781463623047,1.0426789610443135,1.0
308.3166897685827,-172.07537841796875,-172.24761962890625,-172.24940490722656,-172.22288513183594,-172.2758026123047,-172.2649688720703,-172.2440948486328,-172.23504638671875,-172.39944458007812,-172.18594360351562,1.0088030056026562,1.0
308.3700232500646,-172.23300170898438,-172.11904907226562,-172.07948303222656,-172.35508728027344,-172.09219360351562,-172.15164184570312,-172.24761962890625,-172.19381713867188,-172.19876098632812,-172.39340209960938,0.9911535458470131,1.0
308.42002338895384,-172.17198181152344,-172.3011932373047,-172.2095184326172,-172.29489135742188,-172.10719299316406,-172.30130004882812,-172.1050262451172,-172.12840270996094,-172.14480590820312,-172.25067138671875,0.9658264415169024,1.0
308.47335687043574,-172.2965545654297,-172.27540588378906,-172.27359008789062,-172.43008422851562,-172.16748046875,-172.3157196044922,-172.17274475097656,-172.36773681640625,-172.24375915527344,-172.1762237548828,1.0060730428546598,1.0
308.523357009325,-172.26609802246094,-172.18338012695312,-172.13487243652344,-172.20681762695312,-172.344482421875,-172.18826293945312,-172.2268829345703,-172.4047393798828,-172.19778442382812,-171.98255920410156,1.0515345838054282,1.0
308.5766904908069,-172.16262817382812,-172.17514038085938,-172.2698211669922,-172.3797149658203,-172.3348388671875,-172.14048767089844,-172.1797637939453,-172.08731079101562,-172.2673797607422,-172.27200317382812,1.0191426448354908,1.0
308.6266906296962,-172.17471313476562,-172.09536743164062,-172.2686309814453,-172.376708984375,-172.10809326171875,-172.2251434326172,-172.24105834960938,-172.230712890625,-172.2549285888672,-172.20095825195312,1.0015147278595542,1.0
308.6800241111781,-172.4830322265625,-172.13502502441406,-172.13296508789062,-172.35086059570312,-172.21446228027344,-172.27130126953125,-172.249755859375,-172.32981872558594,-172.18238830566406,-172.3189239501953,1.045098177163955,1.0
308.73002425006734,-172.13851928710938,-172.30165100097656,-172.2422332763672,-172.20361328125,-172.0912322998047,-172.29141235351562,-172.15060424804688,-172.09344482421875,-172.12576293945312,-172.1749267578125,0.9325979782316683,1.0
308.78002438895663,-172.1510009765625,-172.3604736328125,-172.27099609375,-172.2686004638672,-172.1874542236328,-172.2534637451172,-172.1125030517578,-171.99026489257812,-172.1967315673828,-172.2334442138672,0.9924757068141482,1.0
308.83335787043853,-172.29933166503906,-172.32174682617188,-172.28097534179688,-172.38182067871094,-172.20375061035156,-172.2965545654297,-172.1945037841797,-172.19015502929688,-172.17626953125,-172.11573791503906,0.9988897537617569,1.0
308.8833580093278,-172.1312713623047,-172.28585815429688,-172.34559631347656,-172.38063049316406,-172.0593719482422,-172.11289978027344,-172.11302185058594,-172.2404327392578,-172.20640563964844,-172.15342712402344,0.9923864196480533,1.0
308.9366914908097,-172.21986389160156,-172.1456298828125,-172.16326904296875,-172.30479431152344,-172.52056884765625,-172.3316192626953,-172.1059112548828,-172.09425354003906,-172.17404174804688,-172.17959594726562,1.0243767281505207,1.0
308.98669162969895,-171.9901885986328,-172.1565704345703,-172.11672973632812,-172.44793701171875,-172.06495666503906,-172.2986602783203,-172.1873779296875,-172.18919372558594,-172.166748046875,-172.34420776367188,1.0356387688199027,1.0
309.04002511118085,-172.2537078857422,-171.9510498046875,-172.0293426513672,-172.32606506347656,-172.36318969726562,-172.07211303710938,-172.3510284423828,-172.2823028564453,-172.25088500976562,-172.16822814941406,1.0033945679578085,1.0
309.09002525007014,-172.2034454345703,-172.08990478515625,-172.2756805419922,-172.2572784423828,-172.20848083496094,-172.0991973876953,-172.0362091064453,-172.1697998046875,-172.09327697753906,-172.2307586669922,0.9709582345738187,1.0
309.14335873155204,-171.98287963867188,-172.13510131835938,-172.16909790039062,-172.25474548339844,-172.19630432128906,-172.22406005859375,-172.1829071044922,-172.3725128173828,-172.33364868164062,-172.1033935546875,1.0280569103376356,1.0
309.19335887044133,-172.08761596679688,-172.30718994140625,-172.22027587890625,-172.24566650390625,-172.451904296875,-172.3427734375,-172.3195037841797,-172.21853637695312,-172.41595458984375,-172.12901306152344,1.0072103044841088,1.0
309.2466923519232,-171.96209716796875,-172.3563232421875,-172.15731811523438,-172.16067504882812,-172.2342529296875,-172.2422332763672,-171.99044799804688,-172.4014129638672,-172.18251037597656,-172.21151733398438,0.9857776132997779,1.0
309.29669249081246,-172.18405151367188,-172.35435485839844,-172.18601989746094,-172.29835510253906,-172.33212280273438,-172.3577423095703,-172.27029418945312,-172.2794647216797,-172.28790283203125,-172.2583465576172,0.9844310003392228,1.0
309.34669262970175,-172.12991333007812,-172.1180419921875,-172.34974670410156,-172.28367614746094,-172.16854858398438,-172.28717041015625,-172.18931579589844,-172.11228942871094,-172.34954833984375,-172.18490600585938,0.969924826630777,1.0
309.40002611118365,-172.07968139648438,-172.23367309570312,-172.2443084716797,-172.3470916748047,-172.34310913085938,-172.2696533203125,-172.15020751953125,-172.20570373535156,-172.29042053222656,-172.1536865234375,0.9934086322417138,1.0
309.45002625007294,-172.0418701171875,-172.1420135498047,-172.24925231933594,-172.23333740234375,-172.21270751953125,-172.20748901367188,-172.19631958007812,-172.26385498046875,-172.38827514648438,-172.3293914794922,1.029205581637911,1.0
309.50335973155484,-172.19039916992188,-172.13099670410156,-172.2848358154297,-172.35208129882812,-172.2449493408203,-172.37498474121094,-172.22288513183594,-172.37258911132812,-172.30242919921875,-172.1513214111328,1.027757285883151,1.0
309.55335987044407,-172.21868896484375,-172.2500762939453,-172.09463500976562,-172.3952178955078,-172.32049560546875,-172.14898681640625,-172.2019500732422,-172.1207733154297,-172.369140625,-172.14895629882812,0.9793093651253751,1.0
309.60669335192597,-172.1510772705078,-172.28329467773438,-172.1587371826172,-172.30953979492188,-172.27598571777344,-172.11572265625,-172.09849548339844,-172.37359619140625,-172.17185974121094,-172.23709106445312,0.9671175006539805,1.0
309.65669349081526,-172.1653289794922,-172.1808319091797,-172.1881103515625,-172.3463897705078,-172.07467651367188,-172.375732421875,-172.11781311035156,-172.10650634765625,-172.16400146484375,-172.1324005126953,0.9964067391223542,1.0
